Store,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Lag_1,Lag_4,Lag_12
41,2010-12-31,1001790.16,1,25.19,2.829,191.2557002,7.507999999999999,2010,12,52,2225016.73,1220115.75,1162042.24
41,2011-01-07,1153596.53,0,23.76,2.882,191.3683815,7.241,2011,1,1,1001790.16,1434908.1300000001,1133913.33
41,2011-01-14,1052609.16,0,22.44,2.911,191.4784939,7.241,2011,1,2,1153596.53,1627904.68,1156003.7
41,2011-01-21,1088025.8,0,32.7,2.973,191.5731924,7.241,2011,1,3,1052609.16,2225016.73,1144854.56
41,2011-01-28,1026439.93,0,32.23,3.008,191.667891,7.241,2011,1,4,1088025.8,1001790.16,1163878.49
41,2011-02-04,1179420.5,0,14.56,3.011,191.7625895,7.241,2011,2,5,1026439.93,1153596.53,1175326.23
41,2011-02-11,1150003.36,1,16.81,3.037,191.8572881,7.241,2011,2,6,1179420.5,1052609.16,1172155.28
41,2011-02-18,1203399.64,0,39.39,3.051,191.9178331,7.241,2011,2,7,1150003.36,1088025.8,1866681.57
41,2011-02-25,1099714.93,0,26.1,3.101,191.9647167,7.241,2011,2,8,1203399.64,1026439.93,1220115.75
41,2011-03-04,1229257.7,0,34.99,3.232,192.0116004,7.241,2011,3,9,1099714.93,1179420.5,1434908.1300000001
41,2011-03-11,1159089.6,0,31.6,3.372,192.058484,7.241,2011,3,10,1229257.7,1150003.36,1627904.68
41,2011-03-18,1115504.26,0,40.19,3.406,192.1237981,7.241,2011,3,11,1159089.6,1203399.64,2225016.73
41,2011-03-25,1140578.16,0,41.11,3.414,192.1964844,7.241,2011,3,12,1115504.26,1099714.93,1001790.16
41,2011-04-01,1179125.48,0,38.16,3.461,192.2691707,6.934,2011,4,13,1140578.16,1229257.7,1153596.53
41,2011-04-08,1206252.12,0,42.87,3.532,192.3418571,6.934,2011,4,14,1179125.48,1159089.6,1052609.16
41,2011-04-15,1192982.07,0,39.94,3.611,192.4225954,6.934,2011,4,15,1206252.12,1115504.26,1088025.8
41,2011-04-22,1304481.75,0,42.86,3.636,192.5234638,6.934,2011,4,16,1192982.07,1140578.16,1026439.93
41,2011-04-29,1178841.05,0,39.81,3.6629999999999994,192.6243322,6.934,2011,4,17,1304481.75,1179125.48,1179420.5
41,2011-05-06,1244956.91,0,41.2,3.735,192.7252006,6.934,2011,5,18,1178841.05,1206252.12,1150003.36
41,2011-05-13,1270025.74,0,50.29,3.767,192.826069,6.934,2011,5,19,1244956.91,1192982.07,1203399.64
41,2011-05-20,1244542.33,0,41.11,3.8279999999999994,192.831317,6.934,2011,5,20,1270025.74,1304481.75,1099714.93
41,2011-05-27,1278304.33,0,50.56,3.7949999999999995,192.8365651,6.934,2011,5,21,1244542.33,1178841.05,1229257.7
41,2011-06-03,1297584.95,0,54.81,3.763,192.8418131,6.934,2011,6,22,1278304.33,1244956.91,1159089.6
41,2011-06-10,1311690.11,0,61.1,3.735,192.8470612,6.934,2011,6,23,1297584.95,1270025.74,1115504.26
41,2011-06-17,1289151.84,0,62.3,3.697,192.9034759,6.934,2011,6,24,1311690.11,1244542.33,1140578.16
41,2011-06-24,1244381.98,0,59.54,3.6609999999999996,192.9982655,6.934,2011,6,25,1289151.84,1278304.33,1179125.48
41,2011-07-01,1333347.78,0,67.01,3.5969999999999995,193.0930552,6.901,2011,7,26,1244381.98,1297584.95,1206252.12
41,2011-07-08,1338862.58,0,68.49,3.54,193.1878448,6.901,2011,7,27,1333347.78,1311690.11,1192982.07
41,2011-07-15,1245772.7,0,68.18,3.532,193.3125484,6.901,2011,7,28,1338862.58,1289151.84,1304481.75
41,2011-07-22,1292830.93,0,74.11,3.545,193.5120367,6.901,2011,7,29,1245772.7,1244381.98,1178841.05
41,2011-07-29,1248330.1,0,71.3,3.547,193.711525,6.901,2011,7,30,1292830.93,1333347.78,1244956.91
41,2011-08-05,1402233.69,0,72.19,3.554,193.9110133,6.901,2011,8,31,1248330.1,1338862.58,1270025.74
41,2011-08-12,1356689.8800000001,0,67.65,3.542,194.1105017,6.901,2011,8,32,1402233.69,1245772.7,1244542.33
41,2011-08-19,1412959.97,0,70.55,3.499,194.2500634,6.901,2011,8,33,1356689.8800000001,1292830.93,1278304.33
41,2011-08-26,1328740.71,0,71.61,3.485,194.3796374,6.901,2011,8,34,1412959.97,1248330.1,1297584.95
41,2011-09-02,1283849.38,0,70.37,3.511,194.5092113,6.901,2011,9,35,1328740.71,1402233.69,1311690.11
41,2011-09-09,1280958.97,1,58.309999999999995,3.5660000000000003,194.6387853,6.901,2011,9,36,1283849.38,1356689.8800000001,1289151.84
41,2011-09-16,1197019.39,0,54.82,3.596,194.7419707,6.901,2011,9,37,1280958.97,1412959.97,1244381.98
41,2011-09-23,1173059.79,0,55.06,3.581,194.8099713,6.901,2011,9,38,1197019.39,1328740.71,1333347.78
41,2011-09-30,1160619.61,0,61.77,3.538,194.8779718,6.901,2011,9,39,1173059.79,1283849.38,1338862.58
41,2011-10-07,1277882.77,0,58.74,3.498,194.9459724,6.759,2011,10,40,1160619.61,1280958.97,1245772.7
41,2011-10-14,1247130.22,0,47.43,3.491,195.0261012,6.759,2011,10,41,1277882.77,1197019.39,1292830.93
41,2011-10-21,1214944.29,0,45.62,3.548,195.1789994,6.759,2011,10,42,1247130.22,1173059.79,1248330.1
41,2011-10-28,1274463.02,0,37.02,3.55,195.3318977,6.759,2011,10,43,1214944.29,1160619.61,1402233.69
41,2011-11-04,1315684.86,0,35.04,3.527,195.4847959,6.759,2011,11,44,1274463.02,1277882.77,1356689.8800000001
41,2011-11-11,1302499.23,0,32.87,3.505,195.6376941,6.759,2011,11,45,1315684.86,1247130.22,1412959.97
41,2011-11-18,1230118.02,0,36.64,3.479,195.7184713,6.759,2011,11,46,1302499.23,1214944.29,1328740.71
41,2011-11-25,1906713.35,1,36.37,3.424,195.7704,6.759,2011,11,47,1230118.02,1274463.02,1283849.38
41,2011-12-02,1292436.23,0,34.53,3.378,195.8223287,6.759,2011,12,48,1906713.35,1315684.86,1280958.97
41,2011-12-09,1548661.45,0,17.05,3.331,195.8742575,6.759,2011,12,49,1292436.23,1302499.23,1197019.39
41,2011-12-16,1682368.32,0,25.01,3.266,195.9841685,6.759,2011,12,50,1548661.45,1230118.02,1173059.79
41,2011-12-23,2263722.68,0,25.59,3.173,196.1713893,6.759,2011,12,51,1682368.32,1906713.35,1160619.61
41,2011-12-30,1264014.16,1,34.12,3.119,196.3586101,6.759,2011,12,52,2263722.68,1292436.23,1277882.77
41,2012-01-06,1208191.61,0,37.21,3.095,196.5458309,6.589,2012,1,1,1264014.16,1548661.45,1247130.22
41,2012-01-13,1134767.28,0,27.49,3.077,196.7330517,6.589,2012,1,2,1208191.61,1682368.32,1214944.29
41,2012-01-20,1116295.24,0,31.56,3.055,196.7796652,6.589,2012,1,3,1134767.28,2263722.68,1274463.02
41,2012-01-27,1079398.81,0,33.15,3.038,196.8262786,6.589,2012,1,4,1116295.24,1264014.16,1315684.86
41,2012-02-03,1208825.6,0,31.650000000000002,3.031,196.8728921,6.589,2012,2,5,1079398.81,1208191.61,1302499.23
41,2012-02-10,1238844.56,1,22.0,3.103,196.9195056,6.589,2012,2,6,1208825.6,1134767.28,1230118.02
41,2012-02-17,1330451.46,0,22.52,3.113,196.9432711,6.589,2012,2,7,1238844.56,1116295.24,1906713.35
41,2012-02-24,1224915.66,0,27.89,3.129,196.9499007,6.589,2012,2,8,1330451.46,1079398.81,1292436.23
41,2012-03-02,1239813.26,0,27.39,3.191,196.9565303,6.589,2012,3,9,1224915.66,1208825.6,1548661.45
41,2012-03-09,1243814.77,0,35.3,3.286,196.9631599,6.589,2012,3,10,1239813.26,1238844.56,1682368.32
41,2012-03-16,1201511.6199999999,0,47.76,3.486,197.0457208,6.589,2012,3,11,1243814.77,1330451.46,2263722.68
41,2012-03-23,1215354.3800000001,0,44.04,3.664,197.2295234,6.589,2012,3,12,1201511.6199999999,1224915.66,1264014.16
41,2012-03-30,1239423.19,0,51.56,3.75,197.4133259,6.589,2012,3,13,1215354.3800000001,1239813.26,1208191.61
41,2012-04-06,1460234.31,0,48.48,3.854,197.5971285,6.547,2012,4,14,1239423.19,1243814.77,1134767.28
41,2012-04-13,1323004.73,0,46.84,3.9010000000000002,197.780931,6.547,2012,4,15,1460234.31,1201511.6199999999,1116295.24
41,2012-04-20,1220815.33,0,43.57,3.936,197.7227385,6.547,2012,4,16,1323004.73,1215354.3800000001,1079398.81
41,2012-04-27,1248950.65,0,57.66,3.9270000000000005,197.664546,6.547,2012,4,17,1220815.33,1239423.19,1208825.6
41,2012-05-04,1359770.73,0,52.86,3.9030000000000005,197.6063534,6.547,2012,5,18,1248950.65,1460234.31,1238844.56
41,2012-05-11,1353285.1,0,50.22,3.8699999999999997,197.5481609,6.547,2012,5,19,1359770.73,1323004.73,1330451.46
41,2012-05-18,1331514.44,0,55.24,3.837,197.5553137,6.547,2012,5,20,1353285.1,1220815.33,1224915.66
41,2012-05-25,1424500.47,0,54.89,3.804,197.5886046,6.547,2012,5,21,1331514.44,1248950.65,1239813.26
41,2012-06-01,1374891.3599999999,0,57.29,3.764,197.6218954,6.547,2012,6,22,1424500.47,1359770.73,1243814.77
41,2012-06-08,1436383.84,0,65.11,3.7410000000000005,197.6551863,6.547,2012,6,23,1374891.3599999999,1353285.1,1201511.6199999999
41,2012-06-15,1384584.59,0,64.92,3.7229999999999994,197.692292,6.547,2012,6,24,1436383.84,1331514.44,1215354.3800000001
41,2012-06-22,1386407.17,0,66.88,3.7350000000000003,197.7389345,6.547,2012,6,25,1384584.59,1424500.47,1239423.19
41,2012-06-29,1355600.01,0,76.54,3.693,197.785577,6.547,2012,6,26,1386407.17,1374891.3599999999,1460234.31
41,2012-07-06,1456300.8900000001,0,74.47,3.646,197.8322195,6.432,2012,7,27,1355600.01,1436383.84,1323004.73
41,2012-07-13,1332594.07,0,67.24,3.6130000000000004,197.8788621,6.432,2012,7,28,1456300.8900000001,1384584.59,1220815.33
41,2012-07-20,1347175.93,0,74.06,3.585,197.9290378,6.432,2012,7,29,1332594.07,1386407.17,1248950.65
41,2012-07-27,1344723.97,0,73.31,3.57,197.9792136,6.432,2012,7,30,1347175.93,1355600.01,1359770.73
41,2012-08-03,1439607.35,0,73.16,3.5279999999999996,198.0293893,6.432,2012,8,31,1344723.97,1456300.8900000001,1353285.1
41,2012-08-10,1504545.94,0,71.73,3.509,198.0795651,6.432,2012,8,32,1439607.35,1332594.07,1331514.44
41,2012-08-17,1560590.05,0,65.77,3.545,198.1001057,6.432,2012,8,33,1504545.94,1347175.93,1424500.47
41,2012-08-24,1464462.85,0,69.07,3.558,198.0984199,6.432,2012,8,34,1560590.05,1344723.97,1374891.3599999999
41,2012-08-31,1360517.52,0,71.56,3.5559999999999996,198.0967341,6.432,2012,8,35,1464462.85,1439607.35,1436383.84
41,2012-09-07,1392143.82,1,67.41,3.5960000000000005,198.0950484,6.432,2012,9,36,1360517.52,1504545.94,1384584.59
41,2012-09-14,1306644.25,0,59.38999999999999,3.659,198.1267184,6.432,2012,9,37,1392143.82,1560590.05,1386407.17
41,2012-09-21,1276609.36,0,59.809999999999995,3.7649999999999997,198.358523,6.432,2012,9,38,1306644.25,1464462.85,1355600.01
41,2012-09-28,1307928.01,0,56.08,3.789,198.5903276,6.432,2012,9,39,1276609.36,1360517.52,1456300.8900000001
41,2012-10-05,1400160.95,0,50.14,3.7789999999999995,198.8221322,6.195,2012,10,40,1307928.01,1392143.82,1332594.07
41,2012-10-12,1409544.97,0,39.38,3.76,199.0539368,6.195,2012,10,41,1400160.95,1306644.25,1347175.93
41,2012-10-19,1326197.24,0,49.56,3.75,199.1481963,6.195,2012,10,42,1409544.97,1276609.36,1344723.97
41,2012-10-26,1316542.59,0,41.8,3.686,199.2195317,6.195,2012,10,43,1326197.24,1307928.01,1439607.35
42,2010-04-30,477615.87,0,69.76,3.105,126.3805667,9.524,2010,4,17,492364.77,505907.41000000003,543384.01
42,2010-05-07,582846.22,0,71.06,3.127,126.2898,9.524,2010,5,18,477615.87,582552.26,575709.96
42,2010-05-14,564345.55,0,73.88,3.145,126.20854840000001,9.524,2010,5,19,582846.22,549528.16,508794.87
42,2010-05-21,504403.16000000003,0,78.32,3.12,126.1843871,9.524,2010,5,20,564345.55,492364.77,491510.57999999996
42,2010-05-28,484097.03,0,76.67,3.058,126.16022580000002,9.524,2010,5,21,504403.16000000003,477615.87,554972.42
42,2010-06-04,556046.12,0,82.82,2.941,126.13606449999999,9.524,2010,6,22,484097.03,582846.22,588363.62
42,2010-06-11,607218.6,0,89.66999999999999,3.0569999999999995,126.1119032,9.524,2010,6,23,556046.12,564345.55,519914.1
42,2010-06-18,529418.64,0,83.49,2.935,126.114,9.524,2010,6,24,607218.6,504403.16000000003,478021.68
42,2010-06-25,484327.56,0,90.32,3.084,126.1266,9.524,2010,6,25,529418.64,484097.03,505907.41000000003
42,2010-07-02,507168.8,0,92.89,2.9780000000000006,126.1392,9.199,2010,7,26,484327.56,556046.12,582552.26
42,2010-07-09,570069.48,0,91.03,3.1,126.1518,9.199,2010,7,27,507168.8,607218.6,549528.16
42,2010-07-16,558837.27,0,91.8,2.971,126.14980649999998,9.199,2010,7,28,570069.48,529418.64,492364.77
42,2010-07-23,491115.86,0,88.44,3.1120000000000005,126.12835480000001,9.199,2010,7,29,558837.27,484327.56,477615.87
42,2010-07-30,469598.57,0,85.03,3.0169999999999995,126.10690320000002,9.199,2010,7,30,491115.86,507168.8,582846.22
42,2010-08-06,579544.21,0,86.13,3.123,126.0854516,9.199,2010,8,31,469598.57,570069.48,564345.55
42,2010-08-13,583079.97,0,88.37,3.049,126.06400000000001,9.199,2010,8,32,579544.21,558837.27,504403.16000000003
42,2010-08-20,500945.63,0,89.88,3.041,126.0766452,9.199,2010,8,33,583079.97,491115.86,484097.03
42,2010-08-27,465993.51,0,84.99,3.022,126.0892903,9.199,2010,8,34,500945.63,469598.57,556046.12
42,2010-09-03,524658.0599999999,0,83.8,3.0870000000000006,126.1019355,9.199,2010,9,35,465993.51,579544.21,607218.6
42,2010-09-10,589091.04,1,84.04,2.961,126.1145806,9.199,2010,9,36,524658.0599999999,583079.97,529418.64
42,2010-09-17,536871.58,0,85.52,3.028,126.1454667,9.199,2010,9,37,589091.04,500945.63,484327.56
42,2010-09-24,492262.95999999996,0,85.75,2.9390000000000005,126.19003329999998,9.199,2010,9,38,536871.58,465993.51,507168.8
42,2010-10-01,481523.93,0,86.01,3.001,126.23460000000001,9.003,2010,10,39,492262.95999999996,524658.0599999999,570069.48
42,2010-10-08,599759.45,0,77.04,2.924,126.27916669999999,9.003,2010,10,40,481523.93,589091.04,558837.27
42,2010-10-15,559285.35,0,75.48,3.0799999999999996,126.32667739999998,9.003,2010,10,41,599759.45,536871.58,491115.86
42,2010-10-22,522467.51,0,68.12,3.014,126.38154839999999,9.003,2010,10,42,559285.35,492262.95999999996,469598.57
42,2010-10-29,476967.65,0,68.76,3.13,126.43641939999999,9.003,2010,10,43,522467.51,481523.93,579544.21
42,2010-11-05,565390.4,0,71.04,3.009,126.4912903,9.003,2010,11,44,476967.65,599759.45,583079.97
42,2010-11-12,588592.61,0,61.24,3.13,126.5461613,9.003,2010,11,45,565390.4,559285.35,500945.63
42,2010-11-19,524316.21,0,58.83,3.047,126.6072,9.003,2010,11,46,588592.61,522467.51,465993.51
42,2010-11-26,522296.71,1,55.33,3.162,126.6692667,9.003,2010,11,47,524316.21,476967.65,524658.0599999999
42,2010-12-03,500250.8,0,51.17,3.041,126.7313333,9.003,2010,12,48,522296.71,565390.4,589091.04
42,2010-12-10,585175.24,0,60.51,3.091,126.7934,9.003,2010,12,49,500250.8,588592.61,536871.58
42,2010-12-17,537455.65,0,59.14999999999999,3.125,126.8794839,9.003,2010,12,50,585175.24,524316.21,492262.95999999996
42,2010-12-24,555075.27,0,57.06,3.2360000000000007,126.9835806,9.003,2010,12,51,537455.65,522296.71,481523.93
42,2010-12-31,428953.6,1,49.669999999999995,3.148,127.0876774,9.003,2010,12,52,555075.27,500250.8,599759.45
42,2011-01-07,592947.75,0,43.43,3.287,127.1917742,8.744,2011,1,1,428953.6,585175.24,559285.35
42,2011-01-14,613899.15,0,49.98,3.312,127.3009355,8.744,2011,1,2,592947.75,537455.65,522467.51
42,2011-01-21,533414.62,0,56.75,3.336,127.4404839,8.744,2011,1,3,613899.15,555075.27,476967.65
42,2011-01-28,499081.79,0,53.03,3.2310000000000003,127.5800323,8.744,2011,1,4,533414.62,428953.6,565390.4
42,2011-02-04,586886.16,0,44.88,3.348,127.71958059999999,8.744,2011,2,5,499081.79,592947.75,588592.61
42,2011-02-11,628063.88,1,51.51,3.381,127.859129,8.744,2011,2,6,586886.16,613899.15,524316.21
42,2011-02-18,556485.1,0,61.77,3.43,127.99525,8.744,2011,2,7,628063.88,533414.62,522296.71
42,2011-02-25,526904.08,0,53.59,3.3980000000000006,128.13,8.744,2011,2,8,556485.1,499081.79,500250.8
42,2011-03-04,570879.04,0,56.959999999999994,3.674,128.26475,8.744,2011,3,9,526904.08,586886.16,585175.24
42,2011-03-11,607294.56,0,64.22,3.63,128.3995,8.744,2011,3,10,570879.04,628063.88,537455.65
42,2011-03-18,558239.3200000001,0,70.12,3.892,128.5121935,8.744,2011,3,11,607294.56,556485.1,555075.27
42,2011-03-25,522673.62,0,62.53000000000001,3.716,128.6160645,8.744,2011,3,12,558239.3200000001,526904.08,428953.6
42,2011-04-01,508432.17,0,67.64,3.772,128.7199355,8.494,2011,4,13,522673.62,570879.04,592947.75
42,2011-04-08,620087.35,0,73.03,3.818,128.8238065,8.494,2011,4,14,508432.17,607294.56,613899.15
42,2011-04-15,597644.02,0,61.05,4.089,128.9107333,8.494,2011,4,15,620087.35,558239.3200000001,533414.62
42,2011-04-22,534597.69,0,75.93,3.917,128.9553,8.494,2011,4,16,597644.02,522673.62,499081.79
42,2011-04-29,496010.17,0,73.38,4.151,128.9998667,8.494,2011,4,17,534597.69,508432.17,586886.16
42,2011-05-06,612337.35,0,73.56,4.193,129.0444333,8.494,2011,5,18,496010.17,620087.35,628063.88
42,2011-05-13,603024.75,0,74.04,4.202,129.089,8.494,2011,5,19,612337.35,597644.02,556485.1
42,2011-05-20,524559.95,0,72.62,3.99,129.0756774,8.494,2011,5,20,603024.75,534597.69,526904.08
42,2011-05-27,503295.29,0,78.62,3.933,129.0623548,8.494,2011,5,21,524559.95,496010.17,570879.04
42,2011-06-03,545109.3,0,81.87,3.8929999999999993,129.0490323,8.494,2011,6,22,503295.29,612337.35,607294.56
42,2011-06-10,616701.99,0,84.57,3.981,129.0357097,8.494,2011,6,23,545109.3,603024.75,558239.3200000001
42,2011-06-17,546675.65,0,87.96,3.935,129.0432,8.494,2011,6,24,616701.99,524559.95,522673.62
42,2011-06-24,501780.66,0,90.69,3.807,129.0663,8.494,2011,6,25,546675.65,503295.29,508432.17
42,2011-07-01,506343.83,0,95.36,3.842,129.0894,8.257,2011,7,26,501780.66,545109.3,620087.35
42,2011-07-08,593234.27,0,88.57,3.7930000000000006,129.1125,8.257,2011,7,27,506343.83,616701.99,597644.02
42,2011-07-15,591703.8200000001,0,86.01000000000002,3.779,129.1338387,8.257,2011,7,28,593234.27,546675.65,534597.69
42,2011-07-22,511316.29,0,88.59,3.6969999999999996,129.1507742,8.257,2011,7,29,591703.8200000001,501780.66,496010.17
42,2011-07-29,479256.8,0,86.75,3.694,129.1677097,8.257,2011,7,30,511316.29,506343.83,612337.35
42,2011-08-05,572603.33,0,89.8,3.8029999999999995,129.1846452,8.257,2011,8,31,479256.8,593234.27,603024.75
42,2011-08-12,603147.26,0,85.61,3.794,129.2015806,8.257,2011,8,32,572603.33,591703.8200000001,524559.95
42,2011-08-19,526641.23,0,87.40000000000002,3.743,129.2405806,8.257,2011,8,33,603147.26,511316.29,503295.29
42,2011-08-26,503720.98,0,91.59,3.663,129.2832581,8.257,2011,8,34,526641.23,479256.8,545109.3
42,2011-09-02,537124.76,0,91.61,3.798,129.3259355,8.257,2011,9,35,503720.98,572603.33,616701.99
42,2011-09-09,608390.94,1,89.06,3.7709999999999995,129.3686129,8.257,2011,9,36,537124.76,603147.26,546675.65
42,2011-09-16,576837.09,0,77.49,3.784,129.4306,8.257,2011,9,37,608390.94,526641.23,501780.66
42,2011-09-23,528486.45,0,82.51,3.789,129.5183333,8.257,2011,9,38,576837.09,503720.98,506343.83
42,2011-09-30,510243.79,0,82.27,3.8769999999999993,129.6060667,8.257,2011,9,39,528486.45,537124.76,593234.27
42,2011-10-07,649111.23,0,75.01,3.827,129.6938,7.874,2011,10,40,510243.79,608390.94,591703.8200000001
42,2011-10-14,613531.11,0,70.27,3.6980000000000004,129.7706452,7.874,2011,10,41,649111.23,576837.09,511316.29
42,2011-10-21,537276.41,0,77.91,3.842,129.7821613,7.874,2011,10,42,613531.11,528486.45,479256.8
42,2011-10-28,515599.7,0,72.79,3.843,129.7936774,7.874,2011,10,43,537276.41,510243.79,572603.33
42,2011-11-04,597667.21,0,68.57,3.828,129.8051935,7.874,2011,11,44,515599.7,649111.23,603147.26
42,2011-11-11,643125.29,0,55.28,3.677,129.8167097,7.874,2011,11,45,597667.21,613531.11,526641.23
42,2011-11-18,567673.87,0,58.96999999999999,3.669,129.8268333,7.874,2011,11,46,643125.29,537276.41,503720.98
42,2011-11-25,577698.37,1,60.68,3.76,129.8364,7.873999999999999,2011,11,47,567673.87,515599.7,537124.76
42,2011-12-02,511883.36,0,57.29,3.701,129.8459667,7.873999999999999,2011,12,48,577698.37,597667.21,608390.94
42,2011-12-09,619133.48,0,42.58,3.644,129.8555333,7.874,2011,12,49,511883.36,643125.29,576837.09
42,2011-12-16,598437.98,0,50.53,3.489,129.8980645,7.874,2011,12,50,619133.48,567673.87,528486.45
42,2011-12-23,575676.13,0,48.36,3.5409999999999995,129.9845484,7.874,2011,12,51,598437.98,577698.37,510243.79
42,2011-12-30,454412.28,1,48.92,3.428,130.0710323,7.873999999999999,2011,12,52,575676.13,511883.36,649111.23
42,2012-01-06,636372.37,0,59.85,3.4429999999999996,130.1575161,7.545,2012,1,1,454412.28,619133.48,613531.11
42,2012-01-13,664348.2,0,51.0,3.4770000000000003,130.244,7.545,2012,1,2,636372.37,598437.98,537276.41
42,2012-01-20,579499.93,0,54.51,3.66,130.2792258,7.544999999999999,2012,1,3,664348.2,575676.13,515599.7
42,2012-01-27,538978.67,0,53.59,3.675,130.3144516,7.545,2012,1,4,579499.93,454412.28,597667.21
42,2012-02-03,588448.21,0,56.85,3.5430000000000006,130.3496774,7.544999999999999,2012,2,5,538978.67,636372.37,643125.29
42,2012-02-10,674919.45,1,55.73,3.722,130.3849032,7.545,2012,2,6,588448.21,664348.2,567673.87
42,2012-02-17,606671.5,0,54.12,3.781,130.4546207,7.544999999999999,2012,2,7,674919.45,579499.93,577698.37
42,2012-02-24,564304.15,0,56.02,3.95,130.5502069,7.545,2012,2,8,606671.5,538978.67,511883.36
42,2012-03-02,585895.34,0,57.62,3.882,130.6457931,7.545,2012,3,9,564304.15,588448.21,619133.48
42,2012-03-09,659816.15,0,57.65,3.963,130.7413793,7.545,2012,3,10,585895.34,674919.45,598437.98
42,2012-03-16,618767.26,0,62.11,4.273,130.8261935,7.545,2012,3,11,659816.15,606671.5,575676.13
42,2012-03-23,561226.38,0,56.54,4.288,130.8966452,7.545,2012,3,12,618767.26,564304.15,454412.28
42,2012-03-30,544408.14,0,67.92,4.294,130.9670968,7.545,2012,3,13,561226.38,585895.34,636372.37
42,2012-04-06,652312.11,0,65.99,4.282,131.0375484,7.382,2012,4,14,544408.14,659816.15,664348.2
42,2012-04-13,639123.45,0,70.28,4.254,131.108,7.382,2012,4,15,652312.11,618767.26,579499.93
42,2012-04-20,552529.23,0,67.75,4.111,131.1173333,7.382,2012,4,16,639123.45,561226.38,538978.67
42,2012-04-27,526625.49,0,80.11,4.088,131.1266667,7.382,2012,4,17,552529.23,544408.14,588448.21
42,2012-05-04,609274.89,0,77.02,4.058,131.136,7.382,2012,5,18,526625.49,652312.11,674919.45
42,2012-05-11,643603.69,0,76.03,4.186,131.1453333,7.382,2012,5,19,609274.89,639123.45,606671.5
42,2012-05-18,590636.38,0,85.19,4.308,131.0983226,7.382,2012,5,20,643603.69,552529.23,564304.15
42,2012-05-25,535764.58,0,86.03,4.127,131.0287742,7.382,2012,5,21,590636.38,526625.49,585895.34
42,2012-06-01,521953.78,0,80.06,4.277,130.9592258,7.382,2012,6,22,535764.58,609274.89,659816.15
42,2012-06-08,642671.48,0,86.86999999999999,4.103,130.8896774,7.382,2012,6,23,521953.78,643603.69,618767.26
42,2012-06-15,606309.13,0,88.58,4.144,130.8295333,7.382,2012,6,24,642671.48,590636.38,561226.38
42,2012-06-22,540031.29,0,89.92,4.014,130.7929,7.382,2012,6,25,606309.13,535764.58,544408.14
42,2012-06-29,507403.77,0,91.36,3.875,130.7562667,7.382,2012,6,26,540031.29,521953.78,652312.11
42,2012-07-06,618702.09,0,86.87,3.6659999999999995,130.7196333,7.17,2012,7,27,507403.77,642671.48,639123.45
42,2012-07-13,628099.08,0,89.79999999999998,3.723,130.683,7.17,2012,7,28,618702.09,606309.13,552529.23
42,2012-07-20,530318.39,0,84.45,3.5889999999999995,130.7012903,7.17,2012,7,29,628099.08,540031.29,526625.49
42,2012-07-27,516352.21,0,83.98,3.769,130.7195806,7.17,2012,7,30,530318.39,507403.77,609274.89
42,2012-08-03,573084.71,0,84.76,3.595,130.737871,7.17,2012,8,31,516352.21,618702.09,643603.69
42,2012-08-10,576620.31,0,90.78,3.811,130.7561613,7.17,2012,8,32,573084.71,628099.08,590636.38
42,2012-08-17,575997.78,0,88.83,4.002,130.7909677,7.17,2012,8,33,576620.31,530318.39,535764.58
42,2012-08-24,535537.03,0,82.5,4.055,130.8381613,7.17,2012,8,34,575997.78,516352.21,521953.78
42,2012-08-31,504760.57,0,86.97,3.886,130.8853548,7.17,2012,8,35,535537.03,573084.71,642671.48
42,2012-09-07,617405.35,1,83.07,4.124,130.9325484,7.17,2012,9,36,504760.57,576620.31,606309.13
42,2012-09-14,586737.66,0,78.47,3.966,130.9776667,7.17,2012,9,37,617405.35,575997.78,540031.29
42,2012-09-21,527165.7,0,81.93,4.125,131.0103333,7.17,2012,9,38,586737.66,535537.03,507403.77
42,2012-09-28,505978.46,0,82.52,3.966,131.043,7.17,2012,9,39,527165.7,504760.57,618702.09
42,2012-10-05,593162.53,0,80.88,4.132,131.0756667,6.943,2012,10,40,505978.46,617405.35,628099.08
42,2012-10-12,612379.9,0,76.03,4.468,131.1083333,6.943,2012,10,41,593162.53,586737.66,530318.39
42,2012-10-19,541406.98,0,72.71,4.449,131.1499677,6.943,2012,10,42,612379.9,527165.7,516352.21
42,2012-10-26,514756.08,0,70.5,4.301,131.1930968,6.943,2012,10,43,541406.98,505978.46,573084.71
43,2010-04-30,630740.11,0,66.91,2.78,202.43122379999997,9.593,2010,4,17,638957.35,650102.8,647029.28
43,2010-05-07,691498.6,0,67.16,2.835,202.3792571,9.593,2010,5,18,630740.11,693058.34,682918.99
43,2010-05-14,690851.59,0,72.14,2.8540000000000005,202.3705092,9.593,2010,5,19,691498.6,675282.2,658997.55
43,2010-05-21,672062.08,0,74.74,2.826,202.6210737,9.593,2010,5,20,690851.59,638957.35,618702.79
43,2010-05-28,630315.76,0,78.59,2.759,202.8716382,9.593,2010,5,21,672062.08,630740.11,658600.05
43,2010-06-04,682012.53,0,82.76,2.705,203.1222028,9.593,2010,6,22,630315.76,691498.6,645386.9400000001
43,2010-06-11,684023.9500000001,0,88.12,2.668,203.37276729999996,9.593,2010,6,23,682012.53,690851.59,668098.49
